date,open,high,low,close,adj close,volume,tweets
2014-01-16,36.689999,37.0,36.310001,36.889999,33.445679,38018700,"['$MSFT - Must-See Charts: 5 Active Trades for a Quiet Month -&gt; http://t.co/eCzAm7mIvd #stock #stocks #stockaction', 'RT @ahess247: Latest @Recode: Syrian Hackers Breached Microsoft’s Corporate Email / http://t.co/GFD63q8GYE $MSFT']"
2014-01-17,36.830002,36.830002,36.150002,36.380001,32.983292,46267500,[]
2014-01-21,36.82,36.82,36.060001,36.169998,32.792896,31567300,"['Bearish on these #stocks $ACM $FLWS $PBI  $MSFT Got to see http://t.co/XbPx5bpYOJ', '@schlaf $MSFT is reporting earnings for Q2 2014 on 01/23/14 – http://t.co/fvM2riTmgv', 'As the OEMs continue to rebel, what chance does $MSFT have? http://t.co/3AukBWORmm', 'Intraday Movers - Microsoft Corporation (NASDAQ:MSFT), Keryx ... $MSFT http://t.co/scLrCYAShl', 'RT @SquawkStreet: Microsoft CEO announcement may be soon http://t.co/EOAdQrOUt7 $MSFT', 'Wow. Great #Stock #Research on $SLTM $KIM $MSFT  $CLVS Got to see http://t.co/E6gUy3lNOM', 'Hewlett-Packard Brings Back Windows 7 ""By Popular Demand"" $HPQ $MSFT  http://t.co/FnPZsp4JKP via @benzinga', '3 Stocks To Watch This Week  --  Cree, Starbucks, and Microsoft  http://t.co/jCwM9ET0ZQ $CREE $SBUX $MSFT $AIXG $GMCR $MCD $GOOG $AAPL']"
2014-01-22,36.259998,36.32,35.75,35.93,32.57531,21904300,"[""Bill Gates: I'm not gonna be CEO of $MSFT again http://t.co/1qGYxeIRQN"", ""$DJI is really starting to sell but it's gradual $MSFT earnings eyed $AAPL is having nice morning rally's but I cash out ever $10 stretch"", ""Microsoft's New CEO And Earnings: A Look Ahead http://t.co/m5K8mlmRdt $MSFT, $AAPL"", 'RT @Archimedius: Commented on: ""Automation: The Next Hybrid Cloud Battle"" http://t.co/0BsNAKk1XO $AMZN $MSFT $VMW', '$MSFT - What Should Companies do with their Huge Cash Piles - Real Time Insight http://t.co/wuhSO2CIFU']"
2014-01-23,36.09,36.130001,35.52,36.060001,32.693176,43954000,"['$MSFT Will Dolby Laboratories Report Sound Earnings? http://t.co/oP98wYWRK2', 'RT @optionmonster: $MSFT Commercial Licensing Rev $10.89B vs $10.14B y/y', 'RT @EddyElfenbein: Excellent earnings report from $MSFT. I wish I could have bottled all the grief I got 13 months ago for adding it to our…', '@dfranchise $MSFT just reported earnings for Q2 2014 – http://t.co/fvM2riTmgv', 'Microsoft and Starbucks will be reporting earnings today.  Last quarter $MSFT came out at 4:02 and $SBUX came out at 4:03.', '#Microsoft reports 3.9M #Xbox One consoles sold into retail channel\nhttp://t.co/VUI5JkfgSZ $MSFT', '@Marco_van_Hout Nokia was de laatste twee jaar een fantastische speculatieve koop waar je veel geld mee kon verdienen. $MSFT is buy and hold', '#Microsoft scores big earnings beat as devices &amp; consumer sales pop 13%. $MSFT +3% after hours: http://t.co/UCGIAIq7QM via @MattMEgan5', '$MSFT Best Buy: Dinosaur and Canary http://t.co/foygcPlNY4', '$NOK down 7% pre-market. Smartphone sales not great. Bad news for $MSFT?', '@shortvol Your estimate for $MSFT Q2 2014 has been scored – http://t.co/iFrIIueirq', 'RT @stockstobuy: #Earnings Tonight - Starbucks $SBUX and Microsoft $MSFT - It will be fun to watch', '$MSFT - Tomb Raider Runs At 1080p, 60 FPS On PS4, Xbox One Still A Question -&gt; http://t.co/gH4IxiHpE9 #stock #stocks #stockaction', '@BryFitz @wsj $MSFT to protect data from US Spies. http://t.co/4A9oU48EPp Lg term, companies might lv US for neutral and biz friendly place.', '$MSFT News Alert:  http://t.co/sCbGTGOA7v  Updated options view: https://t.co/MjRlxNTtlg  All options views: https://t.co/gu71urtdg5']"
2014-01-24,37.450001,37.549999,36.529999,36.810001,33.37315,76395500,"[""@Nataliem55 I'm not able to buy $MSFT until they get the CEO issue straightened out..."", 'Free research on $WPP $WRES $BSQR $MSFT Try this http://t.co/lSKsPnoG72', ""$MSFT Microsoft beats Street's estimates http://t.co/quyCKSOYAD"", 'RT @SeekingAlpha: Cash Cow Microsoft Shows Further Resiliency http://t.co/iBAtvZC2EU $MSFT #MICROSOFT #WINDOWS', '$MSFT is a champ today.  Amazing relative strength.', 'Microsoft pares gains amid tech selloff; sell-side generally upbeat http://t.co/R1DvMTrrgJ $MSFT', '$MSFT - Biz Break: Microsoft posts record revenues, Netflix shoots to all-time... -&gt; http://t.co/RcdLP4QpUB #stock #stocks #stockaction', ""RT @StockTwits: 10 of the world's largest companies have a combined $588 billion in cash. MUST-SEE CHART: http://t.co/E7HVKLkikY $AAPL $MSFT""]"
2014-01-27,36.869999,36.889999,35.98,36.029999,32.665974,44420800,"['#Stocks to Sell $QUAD $MSFT $NKTR $DATA Click http://t.co/DHc5Jx736Z', ""RT @YahooFinance: Microsoft's great quarter wasn't really so great http://t.co/W4puVU7A4k by @ampressman $MSFT"", 'BIG #Microcap #Breakout Coming To $PVSP ! Far Easier Than $MSFT $PFE $BBRY', 'This says it all ... $MSFT $GLD $LULU standing tall in a sea of red ..who else did well? #stocks http://t.co/8BJm4RqTjm', 'RT @rodmoose: Microsoft says Xbox sales helps to lift its better-than-expected holiday results. $MSFT http://t.co/gSg3lupQOK', 'Microsoft says Xbox sales helps to lift its better-than-expected holiday results. $MSFT http://t.co/xKE0eEQ62U', '#Stocks to hold onto $VVI $VNTV $MWV $MSFT Must see http://t.co/Q8kyOyNkS1', 'Best information on #stocks like $BOOM $ADMP $ISIG $MSFT Click http://t.co/HWJke15ey5', '$MSFT US stocks mostly decline; Caterpillar gives Dow a boost http://t.co/hBd2fRGfFj', '@thurrott BREAKING: $MSFT attempts to copyright everything named ""One"", ala ""i"" &amp; ""easy"".', 'BIG #Microcap #Breakout Coming To $PVSP ! Far Easier Than $MSFT $PFE $BBRY', ""#Best #Pennystock research $NKA $LGL $AMS $MSFT I'm loving http://t.co/TT3oahv2PM"", 'Microsoft buys Gears of War franchise, new game in development http://t.co/RbTMUQOeqv  $MSFT']"
2014-01-28,36.119999,36.389999,35.75,36.27,32.883564,36205500,"['$VRNG revenues from ADT! $VRNG ($4) to $20 or $50/share?!!! now awaiting RR decision vs $GOOG http://t.co/j862VUEyA3 $MSFT $IDCC $VHC $PRKR', ""BARRONS:Yahoo! Rising: Q4 Rev $1.2B In-Line, EPS $0.46/Sh Beats - Tech Trader Daily - Barron's $YHOO $GOOG $FB $MSFT http://t.co/POwhmNLVpv"", '@tim_cook Twin brother of Steve Ballmer of $MSFT. Are you going to stand for that? $AAPL. Please no vaporware.', 'BIG #Microcap #Breakout Coming To $PVSP ! Far Easier Than $MSFT $PFE $BBRY', 'Took forever to reinstall iTunes with missing file, which went missing for no reason. Gotta love $MSFT products.', 'Bear Case Scenario for VMware. $VMW, $MSFT, $ORCL, $CA, $CTXS, $FFIV http://t.co/1oWUCnv6bT', '$MSFT Ericsson, J&amp;J, Microsoft, Snowden: Intellectual Property http://t.co/uT3r4z1fTD']"
2014-01-29,35.98,36.880001,35.900002,36.66,33.237148,52745900,"['#Stocks to hold onto $MON $WGO $LGND $MSFT View now http://t.co/1PbQpAUDtI', 'BIG #Microcap #Breakout Coming To $PVSP ! Far Easier Than $MSFT $PFE $BBRY', 'BIG #Microcap #Breakout Coming To $PVSP ! Far Easier Than $MSFT $PFE $BBRY']"
2014-01-30,36.790001,36.880001,36.23,36.860001,33.41848,35036300,"['BREAKING: #Microsoft preparing to name Satya Nadella as CEO $MSFT', 'RT @Real_MNA: BREAKING: Microsoft board said to be preparing to make Nadella CEO -- $MSFT', 'Full story: Microsoft Said to Be Preparing to Make Satya Nadella CEO http://t.co/29vTLWnrft via @BloombergNews $MSFT', 'RT @Real_MNA: BREAKING: Microsoft board said to be preparing to make Nadella CEO -- $MSFT', 'Bullish on these #stocks $FCE.A $ENTR $PEB $MSFT View now http://t.co/WqUH8vDVMz', 'Corporate Cash At Record Levels? http://t.co/Xvg79LEDCG $AAPL $MSFT', 'Trading Signals for $MSFT http://t.co/BdShfYNLyI.', 'Insider Selling: Frank Brod Unloads 10,000 Shares of Microsoft Corp. Stock $MSFT http://t.co/Uzyhpr9BXb', ""IBD:#Microsoft may pick new CEO in next week - here's the inside front-runner http://t.co/kecl4gpEOF $MSFT http://t.co/Ffi7gD4SA0"", 'RT @w_pat_tc: WO2014015203A1 Method And System For Decomposing Single-qubit Quantum Circuits Into A ... $MSFT #G06N #G06N99 http://t.co/G5v…', '$MSFT Microsoft launches $100 promotion for PS3 trade-in, The Verge reports http://t.co/IZW2Njlhm7', 'Get the latest on $GEL $LAZ $NSH $MSFT Goto http://t.co/meW6eZkr8T', 'Paul Allen’s Seahawks Beat Microsoft as an Investment http://t.co/uN0srgprQV -- and the #billionaire gets love he never got with $MSFT', 'RT @wmwitkowski: Reports saying that $MSFT naming Satya Nadella CEO, which begs the question: Who is Satya Nadella? http://t.co/QLbAutK0Df …', 'Microsoft Said to Be Preparing to Make Satya Nadella CEO http://t.co/NBkzCpsjMb via @BloombergNews $MSFT']"
2014-01-31,36.950001,37.889999,36.560001,37.84,34.30698,93162300,"['Fibonacci Technical Levels  Update $LNKD, $MSFT, $NFLX, $TSLA http://t.co/uWexlMS4Ng', '$MSFT - Who is Satya Nadella - Microsofts next CEO? -&gt; http://t.co/TnSu1pFXJ7 #stock #stocks #stockaction', 'Whats happening with $ANTP $ULGX $NYB $MSFT Visit http://t.co/jyg2LNvqNU', '$MSFT The Morning Download: Microsoft CEO Search Nearing End http://t.co/DsqZazIVsz', '@KennyPolcari @TheKillir @SeemaCNBC I remain in US-centric &amp; low valued stocks like $AAPl, $MSFT &amp;out of hi value multinationals/industrials', ""All heck's breaking loose!  $GOOG up 3.94%, $MSFT up 2.52% and FB up 2.68%. Being overly Bearish may not work. $SPX $SPY"", '“@WSJ: Microsoft is nearing the end of its search for a new CEO: http://t.co/6WCXEczJQn $MSFT” Mutta missä on @selop ?', 'RT @timkellehercorp: Pre Market Meeting  Watching $ES_F $VXX $GOOG $TWTR $AMZN $CMG $FB $ZNGA $MSFT  http://t.co/FMEfZqhdMb', 'Mr. Softy steps up &amp; says....follow me, I got this $MSFT :)', '$MSFT - Microsoft getting ready to name Satya Nadella its new CEO, sources say -&gt; http://t.co/MAemFfH1KO #stock #stocks #stockaction', 'Looking forward to having @hardeepw on Monday to talk all things $MSFT, #tech and much more', 'Laser targeted signals make 100% returns in minutes amazing webinar http://t.co/dDFM2k7IWq $INTC $MSFT', 'Exciting stuff: Satya Nadella is in contract talks for $MSFT CEO job, wants Bill Gates as strategy/technology advisor http://t.co/0yZiyZqEys', 'Microsoft Corporation (NASDAQ:MSFT) Sailing On More Positives With Its Q2 ... $MSFT http://t.co/mBKn8dpgeV', ""$MSFT #MSFT should be z most undervalued co in z industry. Don't mind all z ratios but look at z huge prospects:Lot happen'g behind z scenes"", 'RT @cvpayne: New $MSFT CEO more proof #tigermom is right- Americans born in USA better wake up or keep fighting for scraps http://t.co/P6sm…', '$MSFT finally found a CEO but another $MSFT person, not good news since nothing is going to change', 'Early take: I like the Nadella hire for $MSFT', '#Stock Watchlist. Find out why $WIRE $PHH $COWN $MSFT Must see http://t.co/mB35cVHq7p']"
2014-02-03,37.740002,37.990002,36.43,36.48,33.073956,64063100,"[""$MSFT Here's What You Need to Know About This Week's Top Tech News http://t.co/ygLRcTEqcJ"", 'Free research on $EPIQ $NATH $CWTR $MSFT I suggest http://t.co/eXQ1jJXVEl', 'Couple of Stocks to Watch $RLOG $ESC $TESO  $MSFT View now http://t.co/3XUAiv0tXz', 'Are you holding $AJG $SFNC $HAYN $MSFT Click http://t.co/krOBkOVBci', 'Its breaktout time on $HTZ $RCL $KR $MSFT View now http://t.co/38qAi3cnIo', 'Pull the trigger for triple digit returns on same day amazing webinar http://t.co/dDFM2k7IWq $INTC $MSFT', '#Stock Watchlist. Find out why $FTK $PRMW $RKT $MSFT View now http://t.co/DoeoyPvNAY', 'Ranked #1-20\n$FRX $AOL $ACT $MPC $ONNN $HPQ $TEVA $MRK $PAAS $PSX\n$SWC $XRX $YHOO $ORCL $MSFT $EFX $ATVI $XOM $STJ $FSLR\nNotInvestmentAdvice', 'Looking for winners like $ITI $KEX $SONC $MSFT View now http://t.co/8QWmfstxQ4', 'RT @LouisColumbus: Finding More Space in Spectrum - Microsoft Research #Mobility &amp; #Networking update http://t.co/qyIw7jYWTc $MSFT', 'Bill Gates will focus more on products at $MSFT http://t.co/elaYyxNqSm', 'RT @WilsonManson: Laser targeted signals make 100% returns in minutes Must attend webinar http://t.co/Y4wQCfIEcr $INTC $MSFT', 'RT @FortuneMagazine: Inside the tumultuous 7-month CEO search at Microsoft by @AdamLashinsky and @GeoffColvin $MSFT http://t.co/AHubbrAwZf', 'Insider Trading news on $KNX $UPS $SKT $MSFT Try this http://t.co/aEaMaPqGRc', 'Get the latest on $CVA $L $MSON  $MSFT View now http://t.co/8i3f6yHFui']"
2014-02-04,36.970001,37.189999,36.25,36.349998,32.956089,54697900,"['$MSFT Microsoft CEO Pick Leaves Losers Grappling With Fallout http://t.co/FLNKWb8OVP', 'anybody seen this new Satya chick that is supposedly next #CEO at $MSFT? #HotOrNot ??? (asking for a friend)', 'Trading Signals for $MSFT http://t.co/BdShfYNLyI.', 'Free research on $OI $SCMR $JCS $MSFT View now http://t.co/CQIC64PKRY', '$MSFT FEB14 36 CALL @ 1.02\ntook position', ""$MSFT announced it's new CEO. Are we looking at a jump or deeper descent?"", 'RT @AntoineGara: Really vague start to the $MSFT call. http://t.co/cfeIx5P1z7 Here comes discussion of Nokia/Surface', ""RT @CNNMoney: #BillGates is stepping down as #Microsoft $MSFT chairman, but he'll be a tech adviser. http://t.co/LN8IbMsLZI @DavidGoldmanCNN"", '$MSFT - Microsoft names India-born Nadella as next CEO, Gates to advise on tec... -&gt; http://t.co/YZH0C0CKo4 #stock #stocks #stockaction', 'Bill Gates seen taking bigger role at Microsoft as changes loom. http://t.co/P51du1lvsW #Bwest $MSFT', 'A Red Flag At Microsoft? $MSFT http://t.co/vuCDYFvjuz', ""RT @CNNMoney: #BillGates is stepping down as #Microsoft $MSFT chairman, but he'll be a tech adviser. http://t.co/LN8IbMsLZI @DavidGoldmanCNN"", ""RT @CNNMoney: #BillGates is stepping down as #Microsoft $MSFT chairman, but he'll be a tech adviser. http://t.co/LN8IbMsLZI @DavidGoldmanCNN"", ""RT @CNNMoney: #BillGates is stepping down as #Microsoft $MSFT chairman, but he'll be a tech adviser. http://t.co/LN8IbMsLZI @DavidGoldmanCNN"", 'RT @FoxBusiness: New @Microsoft CEO Satya #Nadella signals renewed push to emphasize innovation: http://t.co/xr9Ll73o1v $MSFT via @MattMEga…', 'Video: Why leadership changes at Microsoft are an important signal for the future of the company http://t.co/PJgpgZTTtv $MSFT @ReutersTV', '$MSFT TIMELINE-Microsofts journey: four decades, three CEOs http://t.co/HfrVkEzpIC', 'RT @CNBC: Bill Gates to serve in new role as Microsoft Technology Advisor: http://t.co/Snzkermu9O $MSFT', 'RT @ReformedBroker: Satya Nadella narrowly defeats Clay Aiken to become Redmond Idol \n\n$MSFT', 'RT @michaelbabad: Microsoft taps Satya Nadella as CEO. Details soon $MSFT', 'RT @engadget: ""Nadella couldn\'t be more different from his predecessor in both demeanor and appearance"" @mr_trout on new $MSFT CEO: http://…', 'So where does Stephen Elop fit in to all of this? #Microsoft $MSFT', 'RT @CNBC: Microsoft board names Satya Nadella as CEO: http://t.co/i3MGA55TZU $MSFT', ""RT @CNNMoney: #BillGates is stepping down as #Microsoft $MSFT chairman, but he'll be a tech adviser. http://t.co/LN8IbMsLZI @DavidGoldmanCNN"", ""RT @CNNMoney: #BillGates is stepping down as #Microsoft $MSFT chairman, but he'll be a tech adviser. http://t.co/LN8IbMsLZI @DavidGoldmanCNN"", 'RT @SeekingAlpha: Can Microsoft Fire Bill Gates? http://t.co/9evaJsINGU $MSFT #MICROSOFT #WINDOWS', 'Microsoft has a new CEO: http://t.co/41Vzcin2UX $MSFT http://t.co/22UCeHjWFb (via @FastCompany)', '$MSFT Less Microsoft Is More as Investors Eye Breakup: Real M&amp;A http://t.co/qg4o8GN0uL', ""This video is brutal, Gates seems underwhelmed RT @sai Bill Gates Welcomes Satya Nadella As $MSFT's New CEO http://t.co/8o1TWM6KX2 via"", ""RT @miriamgottfried: Satya Nadella's long tenure at Microsoft means investors may not give him a grace period, says @MWDanGallagher. $MSFT …"", ""RT @CNNMoney: #BillGates is stepping down as #Microsoft $MSFT chairman, but he'll be a tech adviser. http://t.co/LN8IbMsLZI @DavidGoldmanCNN"", ""RT @CNNMoney: #BillGates is stepping down as #Microsoft $MSFT chairman, but he'll be a tech adviser. http://t.co/LN8IbMsLZI @DavidGoldmanCNN"", 'RT @FastCompany: Microsoft has a new CEO: http://t.co/TLhWTwtvZI $MSFT http://t.co/BhU9brDory', '$MSFT confirms Satya Nadella as new CEO via @Microsoft', 'RT @CNBC: Microsoft board names Satya Nadella as CEO: http://t.co/i3MGA55TZU $MSFT', 'RT @FastCompany: Microsoft has a new CEO: http://t.co/TLhWTwtvZI $MSFT http://t.co/BhU9brDory']"
2014-02-05,36.290001,36.470001,35.799999,35.82,32.475574,55814400,"['Microsoft Corporation : Things you need to know about new Microsoft CEO Satya Nadella  http://t.co/NchpsVweL2 $MSFT', ""RT @WSJ: How Microsoft's 5-month-long global search for a CEO ended in its own backyard: http://t.co/OwpBGDiV9o $MSFT"", ""Satya Nadella is Microsoft's new CEO, as Bill Gates returns in a mentor role $MSFT http://t.co/VXMUOw8LZM"", '""The Microsoft Kinect Is Watching The Korean Border"" &lt;---pre $MSFT news http://t.co/eaRjkI9kRX', ""It's official. After months of search and speculation Microsoft has named Satya Nadella its third CEO http://t.co/QrinbNtImx $MSFT"", '$MSFT [video] Microsoft Keeps It in the Office http://t.co/OiKw6iW7XH', ""$MSFT Microsoft's 5 Best Valentine's Day Gifts For 2014 http://t.co/AjMrdsEXBS"", 'WSJ:Free advice for new Microsoft CEO @SatyaNadella: http://t.co/azSKBqtzXK $MSFT', 'Dividend Growth Gems Still Provide Significant Opportunity http://t.co/D5n9mKvaJM $MSFT #MICROSOFT #WINDOWS $PG']"
